page,match,home,away,match_start,market,market_type,line,selection,odds
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Jordan, 2nd Algeria, 3rd Argentina, 4th Austria",67
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Jordan, 2nd Algeria, 3rd Austria, 4th Argentina",101
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,21
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,8
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,11
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,3.65
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,3.35
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,13
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,5.9
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,14
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,61
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,501
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,151
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,56
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,36
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,11
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,9
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,6
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,2.67
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,2.68
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,51
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,17
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,14
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,6.05
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,3.5
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,8.65
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,4.1
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,6.15
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,21
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,2.35
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,2.74
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,12
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,5.5
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,14
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,126
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,36
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,201
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,351
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Group Stage Total Goals ,[team] Group Stage Total Goals ,5.5,Over,1.67
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Argentina Group Stage Total Goals ,[team] Group Stage Total Goals ,5.5,Under,2.21
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Over,1.62
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Austria Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Under,2.3
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Group Stage Total Goals ,[team] Group Stage Total Goals ,1.5,Over,1.6
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Jordan Group Stage Total Goals ,[team] Group Stage Total Goals ,1.5,Under,2.35
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Over,2.6
group_specials,Group J Specials,,,2026-07-19T19:00:00+00:00,Algeria Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Under,1.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Winner Group K,Winner Group K,0,Colombia,3.3
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Winner Group K,Winner Group K,0,Portugal,1.47
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Winner Group K,Winner Group K,0,Uzbekistan,41
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Winner Group K,Winner Group K,0,Congo DR,13
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Colombia, 2nd Congo DR, 3rd Portugal, 4th Uzbekistan",13
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Colombia, 2nd Congo DR, 3rd Uzbekistan, 4th Portugal",46
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Colombia, 2nd Portugal, 3rd Congo DR, 4th Uzbekistan",6.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Colombia, 2nd Portugal, 3rd Uzbekistan, 4th Congo DR",7.85
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Colombia, 2nd Uzbekistan, 3rd Congo DR, 4th Portugal",51
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Colombia, 2nd Uzbekistan, 3rd Portugal, 4th Congo DR",16.75
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Congo DR, 2nd Colombia, 3rd Portugal, 4th Uzbekistan",14.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Congo DR, 2nd Colombia, 3rd Uzbekistan, 4th Portugal",56
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Congo DR, 2nd Portugal, 3rd Colombia, 4th Uzbekistan",12
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Congo DR, 2nd Portugal, 3rd Uzbekistan, 4th Colombia",31
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Congo DR, 2nd Uzbekistan, 3rd Colombia, 4th Portugal",76
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Congo DR, 2nd Uzbekistan, 3rd Portugal, 4th Colombia",51
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Portugal, 2nd Colombia, 3rd Congo DR, 4th Uzbekistan",5.2
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Portugal, 2nd Colombia, 3rd Uzbekistan, 4th Congo DR",6.35
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Portugal, 2nd Congo DR, 3rd Colombia, 4th Uzbekistan",8.05
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Portugal, 2nd Congo DR, 3rd Uzbekistan, 4th Colombia",21
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Portugal, 2nd Uzbekistan, 3rd Colombia, 4th Congo DR",10.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Portugal, 2nd Uzbekistan, 3rd Congo DR, 4th Colombia",21
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Uzbekistan, 2nd Colombia, 3rd Congo DR, 4th Portugal",61
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Uzbekistan, 2nd Colombia, 3rd Portugal, 4th Congo DR",21
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Uzbekistan, 2nd Congo DR, 3rd Colombia, 4th Portugal",76
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Uzbekistan, 2nd Congo DR, 3rd Portugal, 4th Colombia",51
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Uzbekistan, 2nd Portugal, 3rd Colombia, 4th Congo DR",16
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Uzbekistan, 2nd Portugal, 3rd Congo DR, 4th Colombia",31
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,76
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,36
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,26
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,10
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,4.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,9
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,3.45
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,4.1
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,8
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,5.4
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,3.85
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,9
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,3.6
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,5.05
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,31
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,13.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,41
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,101
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,401
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,151
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,71
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,26
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,8.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,9.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,4.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,2.88
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,3.15
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,3.7
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,3.35
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,11.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,3.25
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,7
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,66
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,26
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,116
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,301
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Group Stage Total Goals ,[team] Group Stage Total Goals ,2.5,Over,2.1
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Congo DR Group Stage Total Goals ,[team] Group Stage Total Goals ,2.5,Under,1.75
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Group Stage Total Goals ,[team] Group Stage Total Goals ,6.5,Over,2.35
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Portugal Group Stage Total Goals ,[team] Group Stage Total Goals ,6.5,Under,1.6
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Group Stage Total Goals ,[team] Group Stage Total Goals ,2.5,Over,2.5
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Uzbekistan Group Stage Total Goals ,[team] Group Stage Total Goals ,2.5,Under,1.53
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Over,1.45
group_specials,Group K Specials,,,2026-07-19T19:00:00+00:00,Colombia Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Under,2.78
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Winner Group L,Winner Group L,0,Croatia,4.25
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Winner Group L,Winner Group L,0,England,1.32
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Winner Group L,Winner Group L,0,Panama,34
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Winner Group L,Winner Group L,0,Ghana,14
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Croatia, 2nd England, 3rd Ghana, 4th Panama",6.25
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Croatia, 2nd England, 3rd Panama, 4th Ghana",8
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Croatia, 2nd Ghana, 3rd England, 4th Panama",12.1
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Croatia, 2nd Ghana, 3rd Panama, 4th England",46
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Croatia, 2nd Panama, 3rd England, 4th Ghana",17.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Croatia, 2nd Panama, 3rd Ghana, 4th England",51
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st England, 2nd Croatia, 3rd Ghana, 4th Panama",4
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st England, 2nd Croatia, 3rd Panama, 4th Ghana",7
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st England, 2nd Ghana, 3rd Croatia, 4th Panama",8
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st England, 2nd Ghana, 3rd Panama, 4th Croatia",21
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st England, 2nd Panama, 3rd Croatia, 4th Ghana",11.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st England, 2nd Panama, 3rd Ghana, 4th Croatia",26
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Ghana, 2nd Croatia, 3rd England, 4th Panama",15
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Ghana, 2nd Croatia, 3rd Panama, 4th England",56
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Ghana, 2nd England, 3rd Croatia, 4th Panama",11.6
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Ghana, 2nd England, 3rd Panama, 4th Croatia",36
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Ghana, 2nd Panama, 3rd Croatia, 4th England",81
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Ghana, 2nd Panama, 3rd England, 4th Croatia",56
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Panama, 2nd Croatia, 3rd England, 4th Ghana",26
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Panama, 2nd Croatia, 3rd Ghana, 4th England",66
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Panama, 2nd England, 3rd Croatia, 4th Ghana",17.8
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Panama, 2nd England, 3rd Ghana, 4th Croatia",36
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Panama, 2nd Ghana, 3rd Croatia, 4th England",81
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Group Exact Order,Group Exact Order,0,"1st Panama, 2nd Ghana, 3rd England, 4th Croatia",61
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,51
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,13
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,13
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,6.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,4
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,9
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,4.4
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,6.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,12
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,501
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,151
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,101
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,36
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,11.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,10
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,5.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,2.75
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,2.55
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,8.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,5.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,9
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,3.75
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,4
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,21
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,8
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,21
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,51
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,0,3.7
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,1,2.87
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,2,8.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,3,4.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,4,7.5
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,5,61
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,6,21
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,7,101
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Exact Points in Group Stage,[team] Exact Points in Group Stage,0,9,251
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Group Stage Total Goals ,[team] Group Stage Total Goals ,5.5,Over,1.67
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,England Group Stage Total Goals ,[team] Group Stage Total Goals ,5.5,Under,2.22
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Over,2.75
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Ghana Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Under,1.45
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Group Stage Total Goals ,[team] Group Stage Total Goals ,1.5,Over,1.55
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Panama Group Stage Total Goals ,[team] Group Stage Total Goals ,1.5,Under,2.45
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Over,1.58
group_specials,Group L Specials,,,2026-07-19T19:00:00+00:00,Croatia Group Stage Total Goals ,[team] Group Stage Total Goals ,3.5,Under,2.4
wc_specials,Outright Winner,,,2026-06-11T08:00:00+00:00,Winner,Winner,0,Croatia,81
